,BaseDateTime,LAT,LON,SOG,COG,Heading,IMO,VesselType,Status,Length,Width,Draft,VHM0_WW,VMDR_SW2,VMDR_SW1,VMDR,VTM10,VTPK,VPED,VTM02,VMDR_WW,VTM01_SW2,VHM0_SW1,VTM01_SW1,VSDX,VSDY,VHM0,VTM01_WW,VHM0_SW2
0,2019-01-01 03:29:00,27.7547,-84.43465,11.7,-107.5,299.0,IMO9481520,70.0,0.0,225.0,29.0,11.4,0.3874444365501404,150.92843627929688,165.76382446289062,164.0054931640625,5.014500141143799,5.718388557434082,172.5,3.849666595458984,155.58477783203125,20.39444351196289,0.8967777490615845,4.553888320922852,-0.028388887643814,0.0583888888359069,0.9803332686424256,2.532333374023437,0.0048333331942558
1,2019-01-01 03:59:00,24.14304,-80.76533,14.7,55.1,59.0,IMO9478925,70.0,0.0,189.0,32.0,12.5,1.0726110935211182,124.90878295898438,157.8738250732422,113.265380859375,4.419333457946777,4.925722122192383,127.5,3.6993331909179688,115.5165557861328,4.901999473571777,0.2563888728618622,4.926888942718506,-0.1032777726650238,0.0432777740061283,1.1827776432037354,3.882444381713867,0.1965555548667907
2,2019-01-01 04:29:00,27.38893,-92.2392,11.3,-76.6,336.0,IMO9213961,70.0,0.0,119.0,20.0,7.7,0.109888881444931,252.43624877929688,144.38156127929688,155.15150451660156,5.964611053466797,6.699889183044434,142.5,4.769777774810791,62.08045196533203,3.687999725341797,1.2451666593551636,5.339888572692871,0.0001111114397644,0.0199999995529651,1.380333423614502,1.654611110687256,0.5211111307144165
3,2019-01-01 04:59:00,31.99468,-80.78448,10.2,128.3,125.0,IMO9459955,70.0,0.0,184.0,23.0,10.4,0.4567777514457702,125.71961975097656,136.1744384765625,152.15972900390625,4.929500102996826,5.580110549926758,127.5,3.352388858795166,195.1346130371093,6.1865553855896,0.4793333411216736,4.509444236755371,0.0066111111082136,0.0700000002980232,0.7596666812896729,2.606777667999268,0.3501666784286499
4,2019-01-01 05:29:00,28.67344,-89.32328,9.2,-75.2,330.0,IMO9450703,70.0,0.0,180.0,30.0,9.9,0.121666669845581,215.7834014892578,138.46905517578125,170.71400451660156,5.464166641235352,6.0341668128967285,142.5,4.481055736541748,209.4378967285156,4.423777580261231,0.9934444427490234,4.761388778686523,0.0017222221940755,0.0634444430470466,1.3186111450195312,1.2266111373901367,0.8396666049957275
5,2019-01-01 05:59:00,37.1149,-76.11784,12.8,-72.3,337.0,IMO9662320,70.0,0.0,186.0,28.0,10.0,0.6593888401985168,95.98699951171876,127.81133270263672,183.3893280029297,4.0088887214660645,3.418721914291382,134.61717224121094,2.98888897895813,205.7770538330078,12.261887550354004,0.3897222280502319,4.776388645172119,0.0498888827860355,0.0799999982118606,0.7893332839012146,2.8288886547088623,0.1299999952316284
6,2019-01-01 06:29:00,31.88023,-80.54874,9.8,89.3,94.0,IMO9459955,70.0,0.0,184.0,23.0,10.4,0.574833333492279,123.30233001708984,137.83621215820312,151.1287841796875,5.424499988555908,5.070611476898193,127.5,3.806110858917236,200.0221710205078,7.571833610534668,0.7396666407585144,4.235111236572266,0.0216111112385988,0.0799999982118606,1.0364444255828855,2.8828887939453125,0.4171110987663269
7,2019-01-01 06:59:00,32.66967,-79.29583,10.6,64.0,66.0,IMO8309402,70.0,0.0,187.0,29.0,12.1,0.7163888812065125,134.92333984375,147.76828002929688,163.38221740722656,5.713277339935303,5.542444229125977,142.5,4.012277603149414,209.5978240966797,7.6702775955200195,0.8150554895401001,4.694999694824219,0.0432777740061283,0.0799999982118606,1.202610969543457,3.1491665840148926,0.3544444143772125
8,2019-01-01 07:29:00,43.81878,-82.40924,10.9,179.5,177.0,IMO7423392,70.0,0.0,304.0,32.0,8.6,1.3730554580688477,89.81367492675781,54.85005187988281,8.301619529724121,4.750833511352539,5.430277824401856,170.97816467285156,4.016777515411377,180.287109375,4.21649980545044,0.3991110920906067,4.412055492401123,0.0048333327285945,-0.1298888921737671,1.4630556106567385,4.2916107177734375,0.195499986410141
9,2019-01-01 07:59:00,38.78779,-124.64269,13.7,-107.8,303.0,IMO9593892,70.0,0.0,204.0,32.0,12.6,1.2472221851348877,303.8192138671875,328.3800354003906,331.62744140625,8.924944877624512,8.836111068725586,322.5,6.545944213867188,16.945783615112305,11.748611450195312,2.222888708114624,6.941499710083008,-0.0099999997764825,-0.1301666647195816,2.898110866546631,4.25938892364502,1.2701666355133057
10,2019-01-01 08:29:00,40.74531,-71.32018,8.2,168.0,170.0,IMO9397236,70.0,0.0,175.0,29.0,9.6,2.621055603027344,135.5030059814453,125.0987777709961,171.20040893554688,6.877056121826172,7.728499889373779,184.9166717529297,5.6563334465026855,181.49533081054688,9.431666374206545,1.2088333368301392,7.080333709716797,0.0127777764573693,0.199999988079071,2.942500114440918,6.00011157989502,0.3124444484710693
11,2019-01-01 08:59:00,36.88063,-75.89302,11.3,139.1,139.0,IMO9464948,70.0,0.0,187.0,27.0,10.9,0.6897221803665161,84.33989715576172,133.0186767578125,162.98550415039062,5.559721946716309,6.356832504272461,138.26388549804688,3.679499864578247,213.4082794189453,12.998000144958496,0.719333291053772,5.26966667175293,0.0498888827860355,0.0799999982118606,1.0397220849990845,2.969388961791992,0.270666629076004
