,BaseDateTime,LAT,LON,SOG,COG,Heading,IMO,VesselType,Status,Length,Width,Draft,VHM0_WW,VMDR_SW2,VMDR_SW1,VMDR,VTM10,VTPK,VPED,VTM02,VMDR_WW,VTM01_SW2,VHM0_SW1,VTM01_SW1,VSDX,VSDY,VHM0,VTM01_WW,VHM0_SW2
300,2016-08-01 08:00:00,54.81185,-149.76635,17.5,90.0,89.0,IMO9128128,71.0,under way using engine,279.0,40.0,11.1,0.3066666722297668,188.62001037597656,248.74334716796875,227.0600128173828,7.546666622161865,6.153333187103272,202.5,4.723333358764648,238.47000122070312,11.690000534057615,0.9200000166893004,5.223333358764648,0.0433333329856395,0.0333333313465118,1.1866666078567505,2.4133334159851074,0.5433332920074463
301,2016-08-01 11:00:00,54.79822,-148.30125,17.8,91.0,90.0,IMO9128128,71.0,under way using engine,279.0,40.0,11.1,0.3166666626930237,196.8766632080078,254.0333404541016,227.89334106445312,7.759999752044678,6.21999979019165,209.1666717529297,4.590000152587891,232.2066802978516,9.113332748413086,0.7666666507720947,5.226666450500488,0.0499999970197677,0.0299999993294477,1.1166666746139526,2.289999961853028,0.5766666531562805
302,2016-08-01 12:00:00,54.79573,-148.08767,17.6,91.0,90.0,IMO9128128,71.0,under way using engine,279.0,40.0,11.1,0.3299999833106994,240.22000122070312,223.6199951171875,228.8300018310547,7.739999771118164,6.269999980926514,215.1100006103516,4.619999885559082,232.97999572753903,8.859999656677246,0.7599999904632568,5.559999942779541,0.0499999970197677,0.0299999993294477,1.1200000047683716,2.359999895095825,0.5600000023841858
303,2016-08-01 13:00:00,54.79423,-147.37705,17.5,89.0,90.0,IMO9128128,71.0,under way using engine,279.0,40.0,11.1,0.2533333301544189,191.0599975585937,248.29000854492188,227.6800079345703,7.943333625793457,6.330000400543213,209.64334106445312,4.803333282470703,234.96334838867188,11.989999771118164,0.8766666650772095,5.230000019073486,0.0466666668653488,0.0199999995529651,1.1100000143051147,2.2033333778381348,0.5533332824707031
304,2016-08-14 22:00:00,32.28772,-146.40698,11.7,118.1,116.0,IMO9452921,70.0,under way using engine,189.0,32.0,11.7,0.4599999785423279,190.12667846679688,307.10333251953125,66.37667083740234,9.393333435058594,15.916666030883787,307.5,4.926666736602783,62.81999969482422,15.106666564941406,0.6833333373069763,12.276666641235352,-0.0666666626930236,-0.0233333334326744,1.2633333206176758,2.68666672706604,0.403333306312561
305,2016-08-14 23:00:00,32.27809,-146.38425,11.6,116.6,115.0,IMO9452921,70.0,under way using engine,189.0,32.0,11.7,0.4399999976158142,189.5233459472656,306.9566650390625,58.78334045410156,9.626667022705078,15.993332862854004,307.5,5.043333530426025,60.61000061035156,15.09333324432373,0.7166666984558105,12.533332824707031,-0.0633333325386047,-0.0266666673123836,1.2866666316986084,2.6533334255218506,0.4166666567325592
306,2016-08-15 04:00:00,31.74325,-145.21874,11.4,119.8,118.0,IMO9452921,70.0,under way using engine,189.0,32.0,11.7,0.5566666722297668,190.40335083007807,306.0733337402344,42.01667022705078,9.876667022705078,16.426666259765625,307.5,4.980000019073486,63.11667251586914,14.956666946411133,0.800000011920929,13.373333930969238,-0.0833333283662796,-0.0366666689515113,1.3966666460037231,2.863333225250244,0.45333331823349
307,2016-08-15 05:00:00,31.67218,-145.0595,11.4,113.6,112.0,IMO9452921,70.0,under way using engine,189.0,32.0,11.4,0.5433332920074463,196.02667236328125,306.3666687011719,31.92000198364257,10.059999465942385,16.59000015258789,307.5,5.113333225250244,63.88666915893555,14.80666732788086,0.8333333730697632,13.523333549499512,-0.0766666680574417,-0.0333333313465118,1.4199999570846558,2.883333206176758,0.4199999868869781
308,2016-08-15 06:00:00,31.56517,-144.81587,11.3,120.4,117.0,IMO9452921,70.0,under way using engine,189.0,32.0,11.4,0.5699999928474426,199.8300018310547,307.010009765625,25.12001037597656,10.199999809265137,16.65999984741211,307.5,5.239999771118164,61.55000305175781,14.75,0.85999995470047,13.649999618530272,-0.0700000002980232,-0.0399999991059303,1.4399999380111694,3.009999990463257,0.3999999761581421
309,2016-08-15 10:00:00,31.26609,-144.15931,11.4,120.1,118.0,IMO9452921,70.0,under way using engine,189.0,32.0,11.4,0.6000000238418579,146.5500030517578,307.71002197265625,25.0766716003418,9.956666946411133,16.656667709350586,307.5,5.1566667556762695,63.7166748046875,11.75,0.9033333659172058,13.93666648864746,-0.0833333283662796,-0.0399999991059303,1.5333333015441897,2.9666666984558105,0.5066666603088379
